,ClassID,ExptID,BatchID,Drive,JV_ok,PL_ok,DF_ok,Shunted,Temp (deg C),RH (%),Oxygen (%),Illum (Nsuns),MA fraction,PLQY_0,xy1t0_0,xy0t1_0,xy0t1Norm_0,xy1t1_0,t0xy1_0,t1xy0_0,xy2t0,xy3t0,xy2t1,xy3t1,frac_bright_0,pred_horiz,QFLS_0,beta_mean,beta_std,cv_slopes,dDFmeandt,dDFmediandt,dDFstddt,dDFskewdt,dDFkurtdt,d2DFmeandt2,d2DFmediandt2,d2DFstddt2,d2DFskewdt2,d2DFkurtdt2,DFmean_0,DFmedian_0,DFstd_0,DFskew_0,DFkurtdt_0,Jmpp_0,Vmpp_0,Pmpp_0,Jsc_0,Voc_0,dJmppdt,dVmppdt,dPmppdt,dJscdt,dVocdt,ddJmppdt2,ddVmppdt2,ddPmppdt2,ddJscdt2,ddVocdt2,Jschyst_0,Vochyst_0,FFhyst_0,dJsc_fwddt,dVoc_fwddt,dFF_fwddt,dJsc_revdt,dVoc_revdt,dFF_revdt,ddJsc_fwddt2,ddVoc_fwddt2,ddFF_fwddt2,ddJsc_revdt2,ddVoc_revdt2,ddFF_revdt2,dPLdt,ddPLdt2,t_Jsc75,t_Voc75,t_PCE75,t_Jsc75_max,t_Voc75_max,t_PCE75_max,dxy1t0dt,dxy0t1dt,dxy0t1Normdt,dxy1t1dt,dt0xy1dt,dt1xy0dt,dfrac_brightdt,dxy2t0dt,dxy3t0dt,dxy2t1dt,dxy3t1dt,dbeta_meandt,dbeta_stddt,dcv_slopesdt,ddxy1t0,ddxy0t1,ddxy0t1Norm,ddxy1t1,ddt0xy1,ddt1xy0,ddfrac_bright,ddxy2t0,ddxy3t0,ddxy2t1,ddxy3t1,ddbeta_mean,ddbeta_std,ddcv_slopes,t_Vocmax,t_FF90,t_Jsc90,DFCV_0,dDFCVdt,d2DFCVdt2,sexp_beta,sexp_tau,sexp_R2,sexp_MAE,sexp_RMSE,sexp_Jsc75,sexpsig_beta,sexpsig_tau,sexpsig_a0,sexpsig_shift,sexpsig_sharp,sexpsig_R2,sexpsig_MAE,sexpsig_RMSE,sexpsig_Jsc75,quint_c5,quint_c4,quint_c3,quint_c2,quint_c1,quint_c0,quint_R2,quint_MAE,quint_RMSE,quint_Jsc75,plin_y1,plin_y2,plin_y3,plin_t1,plin_t2,plin_t3,plin_R2,plin_MAE,plin_RMSE,plin_Jsc75,t_Jsc80,t_PCE80,Rs_hyst,Rsh_hyst,n_id_hyst,J0_hyst,JL_hyst,Rs_fwd_0,Rsh_fwd_0,n_id_fwd_0,J0_fwd_0,JL_fwd_0,Rs_rev_0,Rsh_rev_0,n_id_rev_0,J0_rev_0,JL_rev_0,dRs_fwd_dt,dRsh_fwd_dt,dn_id_fwd_dt,dJ0_fwd_dt,dJL_fwd_dt,dRs_rev_dt,dRsh_rev_dt,dn_id_rev_dt,dJ0_rev_dt,dJL_rev_dt,ddRs_fwd_dt2,ddRsh_fwd_dt2,ddn_id_fwd_dt2,ddJ0_fwd_dt2,ddJL_fwd_dt2,ddRs_rev_dt2,ddRsh_rev_dt2,ddn_id_rev_dt2,ddJ0_rev_dt2,ddJL_rev_dt2,frac_Rs_rev_FF90,frac_Rs_fwd_FF90,frac_Rsh_rev_FF90,frac_Rsh_fwd_FF90,t_FF95,FF_0,dFFdt,ddFFdt2
26,210412_MAPI_Devices,JV_PL_DF_MAPI_1sun_35C_30RH_air_2,YM16-14,EP4,TRUE,TRUE,TRUE,FALSE,35,30,21,1,1,0.001373075,1.05E+18,5.04E+16,0.028200718,1.57E+16,1.04E+18,1.41E+17,-0.379907353,-1.446360047,2.310447683,94.724254,0.33306977,120,1.163453882,-1.9565E+14,5.38673E+14,0.489031709,3.863181922,4.476190476,-5.381753425,-0.001025677,-0.016736838,1.048239827,0.949206349,0.502029025,-6.33E-06,4.53E-06,83934.15337,76810,40580.02318,6.757355831,56.19000621,0.018531295,0.78,0.01445441,0.021189365,0.98747789,2.41E-06,0.000333333,8.19E-06,-5.97E-06,5.74E-06,-4.35E-07,-3.97E-06,-4.17E-07,7.79E-08,1.18E-06,1.25E-06,0.001578576,0.020533162,-6.02E-06,4.83E-05,0.000303477,-6.00E-06,9.74E-05,0.000434594,8.97E-08,5.36E-06,-1.29E-05,9.01E-08,3.49E-07,-2.40E-05,0.005356733,-1.03E-05,5716,,2835,5716,,2070,0.010989685,-0.003443627,-0.004359664,-0.000519443,0.011015296,0.006981685,-0.001378062,-0.002944821,0.001465011,-0.007327882,1.22191E+14,0.017688482,0.000857261,0.000148241,-0.000108368,0.000123469,8.18E-05,6.34E-06,-0.000111187,5.25E-05,-0.000108027,-0.00026244,-4.84E-05,0.000965904,0.000827858,0.000527405,-0.000304578,-6.04E-06,1725,1995,1665,0.483474504,-8.64E-05,-1.79E-08,0.758655525,34035.40038,0.913044054,0.015505963,0.018686192,2040,0.439344172,27692.37302,0.39670938,7487.811036,0.000954157,0.997886886,0.002112276,0.002912947,5716,-2.13E-19,3.34E-15,-2.09E-11,6.18E-08,-0.000107391,0.978491581,0.996668069,0.00274781,0.003657793,5746,0.953355717,0.745371166,6.73E-05,196.5254997,6347.779674,8264.376836,0.954746831,0.010472615,0.013480179,6211,5011,2175,9.091268103,209258.0448,0.16233661,4.30E-07,1.36E-05,15.16121546,245823.914,3.867555652,1.24E-06,-0.021178738,24.25248356,36565.86924,3.705219042,8.14E-07,-0.021192291,0.021191287,-3084.183241,-0.013078666,-1.13E-08,5.95E-06,0.033615673,-1682.512241,-0.012965007,-6.84E-09,5.97E-06,-0.000723945,-49.45525162,0.000209403,5.71E-10,-9.05E-08,-7.07E-06,-152.4122998,0.000263353,4.71E-10,-1.00E-07,1.61570888,1.767996932,0.081916961,0.026047997,1590,0.690804328,0.000600569,-2.34E-05
27,210412_MAPI_Devices,JV_PL_DF_MAPI_1sun_85C_50RH_air_bad_DF,YM15-10,EP4,FALSE,FALSE,FALSE,FALSE,85,40,21,1,1,0.000906988,6.84E+17,4.08E+16,0.03510301,1.19E+16,6.81E+17,6.53E+16,-0.260598698,-0.752364618,-0.266491033,-0.742087812,0.376524249,120,1.152733658,-1.35024E+14,4.58243E+14,0.4714333,351.9111817,20.73809524,657.2967823,-0.025028862,-0.345841221,-0.135654499,0.366666667,2.097194032,0.000525393,0.006109097,71990.69269,61470,42377.02186,6.076825571,47.18870291,0.01906273,0.79,0.015059557,0.021848618,0.95455123,-1.47E-05,8.33E-05,-1.02E-05,-1.58E-05,5.14E-05,-2.43E-07,-5.56E-06,-3.00E-07,3.07E-07,-3.56E-06,4.02E-06,0.002157727,0.025768327,-1.63E-05,5.83E-05,-7.02E-05,-1.62E-05,2.02E-05,-0.000416398,2.83E-07,-1.08E-06,2.19E-06,2.84E-07,-1.22E-06,-3.72E-07,-0.000495832,-3.63E-05,120,120,105,120,120,105,0.002029268,-0.003894839,-0.003088232,-0.002219662,0.001919062,0.00046697,-0.000504895,-0.069990405,-0.375984298,-0.082225386,-1.87072E+15,0.002229983,-0.00201984,5.84E-05,-3.12E-05,0.0001338,0.000149065,0.0001476,-3.81E-05,-1.92E-05,-4.94E-05,-0.004056387,-0.024471439,-0.006338588,-0.043125681,0.00040452,0.000171266,2.70E-07,60,105,120,0.588645841,0.004360632,5.70E-06,0.390492147,99999.99998,0.944159573,0.005107295,0.006327124,2040,0.841180556,67.8125744,0.096313812,2416.891584,0.013923344,0.998885711,0.000729337,0.00089378,5716,-3.53E-12,2.25E-09,-4.37E-07,3.82E-05,-0.00208877,0.99977552,0.999620351,0.000398477,0.000521703,5746,0.88753881,1,0.99999119,136.5484073,1642.152756,3000,0.899204103,0.006793788,0.008500675,6211,120,105,1.713860069,28816.03582,0.18384069,3.09E-11,1.26E-06,31.47977633,92483.28105,1.338800557,1.90E-12,-0.021732645,29.76591626,63667.24523,1.522641247,3.28E-11,-0.021731389,-0.010878016,-266.014921,0.001189546,7.80E-14,1.62E-05,-0.025555272,-369.0580368,0.00236429,3.02E-12,1.60E-05,-0.000131094,49.58302226,2.21E-05,2.85E-15,-2.75E-07,-0.00045825,31.99564318,6.01E-05,1.23E-13,-2.70E-07,0.922353241,0.980411343,0.241822976,0.39004626,105,0.722086072,4.74E-06,-2.24E-05
28,210412_MAPI_Devices,JV_PL_DF_MAPI_1sun_85C_60RH_air_bad2,YM16-5,EP4,TRUE,FALSE,FALSE,TRUE,85,60,21,1,1,0.000149154,6.45E+16,9.83E+16,0.463303686,2.83E+16,4.63E+16,1.08E+17,1.018040668,0.455296496,0.364822851,0.421232948,1,120,1.106067061,5.53076E+15,1.93556E+15,-0.434371761,343.9765313,24.5952381,551.731678,-0.030001708,-0.379077735,-3.728272761,1.138095238,-2.615809939,0.001036902,0.011721299,68802.4323,59040,39015.75858,6.561211463,52.87827827,0.019750735,0.77,0.015208066,0.021667,0.94167742,-2.52E-05,-0.000684524,-3.15E-05,-1.84E-05,0.000210859,2.46E-07,-1.55E-05,-8.67E-08,5.11E-07,-3.26E-06,4.37E-06,0.004995397,0.060200243,-1.82E-05,0.000317477,-0.001362715,-1.81E-05,0.000311163,-0.000176136,4.88E-07,-9.56E-06,-7.22E-05,4.88E-07,-1.44E-05,-4.88E-05,0.00714024,-9.15E-05,480,,120,480,,120,0.003228541,0.007144326,-0.000216949,0.018230733,0.007594264,0.006867012,-5.57E-05,-0.001136526,0.022722376,0.018565649,4.94518E+14,0.007669617,0.016319795,-0.005022187,0.000107298,0.000289666,0.000286752,-1.95E-05,0.000124001,0.000237714,3.86E-05,0.00019817,0.000997963,-0.000800656,-0.002680044,0.000299964,-0.000409781,0.000795057,390,90,120,0.567069467,0.003476047,-1.62E-05,0.648248925,3977.040223,0.965587278,0.010774033,0.01350871,600,0.607101026,4626.180582,0.978619814,608.689388,0.067785718,0.970078416,0.009615178,0.012596406,600,-1.93E-14,3.09E-11,-1.80E-08,4.97E-06,-0.001067137,0.983832524,0.971126134,0.009854207,0.012373907,630,0.901200621,0.367742488,0.000399083,91.72743362,1791.856047,3000,0.958681022,0.011801207,0.014802298,600,360,120,19.87915227,946217.9763,2.209701131,7.01E-06,1.26E-05,37.38191705,56161.18004,1.524839351,5.61E-11,-0.0215989,17.50276478,1002379.156,3.734540482,7.01E-06,-0.021586299,0.088036274,2840.818731,0.028040406,5.46E-08,1.82E-05,0.427852036,-6539.956269,-0.010241798,-4.97E-08,1.78E-05,0.009720296,-301.7595668,0.00115465,5.40E-09,-5.03E-07,-0.015767973,858.0305314,0.002666745,5.60E-09,-4.10E-07,3.158816297,1.359135508,0.103330004,2.637130841,60,0.745371953,-0.00113449,-2.06E-05
29,210412_MAPI_Devices,JV_PL_DF_MAPI_1sun_85C_60RH_air,YM16-5,EP4,TRUE,TRUE,TRUE,FALSE,85,60,21,1,1,0.00100727,9.24E+17,4.31E+16,0.039121673,1.63E+16,9.19E+17,9.27E+16,-0.496081058,-1.51593053,-0.413720567,-1.397380336,0.650802428,120,1.155444728,4.27903E+14,6.68123E+14,0.477097776,412.7359197,17.52380952,440.367443,-0.037800794,-0.386125924,-11.96243368,1.077777778,-17.56637197,0.002139431,0.027072162,69511.99713,59130,46548.78403,6.67146353,53.30746272,0.019905108,0.8,0.015924087,0.021249937,0.97043216,-1.91E-05,0.000190476,-1.20E-05,-1.69E-05,-1.03E-05,7.15E-07,-9.52E-06,3.90E-07,4.21E-07,4.00E-06,7.52E-06,0.002648563,0.026109657,-1.67E-05,1.68E-05,-6.67E-05,-1.66E-05,-2.35E-05,-0.000151076,4.13E-07,-7.29E-09,1.79E-06,4.07E-07,4.31E-07,3.60E-06,0.000830807,0.000136069,990,,375,990,,375,0.000126413,-0.001110031,-0.00226433,-0.002300639,4.55E-05,0.004349804,-0.001190658,-0.003135476,0.000612861,-0.006950588,-8.35554E+13,-0.004539168,-0.002817839,-0.000287622,0.000123605,0.000372463,0.000252642,0.000442596,0.000122206,0.000227898,-0.000740112,-0.000127024,-4.29E-05,0.000324547,4.84E-05,-0.001697929,0.000223713,9.06E-05,0,345,210,0.669651081,0.001296909,-0.000118778,0.649494024,6777.837015,0.974752081,0.008865211,0.011046374,1005,0.441795576,19993.58287,0.824264913,1142.368428,0.004026915,0.998520828,0.002186562,0.002673723,975,-6.49E-16,2.27E-12,-3.05E-09,1.90E-06,-0.000701289,0.978536263,0.99634108,0.002857513,0.004205168,990,0.925320561,0.560093259,0.999531075,61.27840145,1956.205695,3000,0.994849771,0.00412208,0.004989077,975,735,300,0.494119751,66146.63089,0.131648608,9.80E-11,6.50E-07,12.26890691,91824.0569,1.509408358,2.09E-11,-0.021145708,11.77478716,25677.42601,1.641056966,1.19E-10,-0.021145059,-0.001996001,-452.3104167,-0.00055403,-1.21E-13,1.66E-05,0.009069448,-62.03590977,-0.001277302,-1.07E-12,1.66E-05,0.000224692,20.69618841,1.63E-05,4.48E-15,-4.12E-07,0.000479913,3.937859911,2.79E-05,3.13E-14,-4.06E-07,0.976414322,1.004679685,0.4190669,0.250736617,225,0.772203404,4.36E-05,4.68E-07
30,210412_MAPI_Devices,JV_PL_DF_MAPI_1sun_55C_40RH_air,YM18-5,EP4,TRUE,FALSE,TRUE,FALSE,55,40,21,1,1,0.000965759,4.85E+17,4.31E+16,0.030197113,7.93245E+15,4.61E+17,1.28E+17,0.364846634,-0.978701943,0.333421904,-0.380763241,0.511036614,120,1.15435678,2.41606E+13,4.63377E+14,0.469051111,89.49440839,34.82876196,30.82739289,-0.011204369,-0.134712217,0.180389809,-0.592160637,1.156016605,-5.58E-05,-0.000803143,82487.11147,72440.85401,49545.97736,6.84321951,55.51543938,0.02025188,0.8,0.016201504,0.02158584,0.98726545,-1.31E-05,0.000744048,3.57E-06,-9.27E-06,0.000252022,2.57E-07,-1.55E-05,-1.11E-07,1.85E-07,7.68E-07,6.50E-07,0.009598448,0.019729291,-9.79E-06,0.000282627,0.000326039,-9.72E-06,-0.000255459,-0.000531876,1.78E-07,1.74E-06,-1.36E-05,1.79E-07,1.62E-05,-1.85E-05,-0.00351248,0.000481491,2025,,645,2025,,615,-0.004172244,-0.003626408,-0.000260645,-0.00379318,-0.004292853,-0.002443933,0.000527921,-0.001498881,0.004388971,-0.004584262,5.31459E+15,0.003194867,-0.003880472,0.000449128,0.000464286,0.00054049,0.00015138,0.00051673,0.000457936,0.000520406,-1.76E-05,-0.000374856,-7.58E-05,0.000343534,-0.002632452,0.000324968,0.000558872,-3.03E-05,525,480,990,0.600651138,-0.000248949,1.26E-05,1,7776.418714,0.86961363,0.022705882,0.026076092,2250,1,111.2750269,0.061990484,2854.762798,0.001663961,0.990238307,0.005660679,0.007134918,2025,4.69E-18,4.06E-14,-2.91E-10,4.82E-07,-0.000320095,0.98661212,0.996995505,0.003020401,0.003958331,1995,0.980216679,0.730102659,0.999856165,19.01694238,2418.688637,2633.65839,0.897337117,0.019750754,0.02313839,2235,1725,585,1.657400861,271952.0535,0.252983799,9.75E-08,1.96E-07,9.443154636,232702.3459,2.724318969,5.93E-08,-0.021562042,7.785753775,504654.3994,2.977302768,1.57E-07,-0.021562238,0.017706693,-2660.906302,-0.011296353,-4.31E-10,9.77E-06,0.049797694,-3632.771216,-0.006378675,-1.11E-09,9.50E-06,-0.001104244,-186.2515639,0.000422079,4.56E-11,-1.78E-07,-0.004444523,357.8594387,0.000446,1.21E-10,-1.83E-07,2.002098958,1.274304352,0.024034214,0.131494341,375,0.760243017,0.000315411,-1.23E-05
31,210412_MAPI_Devices,JV_PL_DF_MAPI_1sun_55C_60RH_air,YM18-9,EP4,TRUE,TRUE,TRUE,FALSE,55,60,21,1,1,0.000218664,6.96E+16,2.14E+16,0.0630926,2.6469E+15,4.41E+16,2.13E+16,52.97802959,4222.311372,2.083831732,40.2678856,0.37170049,120,1.115956962,-7.09543E+13,2.16584E+14,0.332795825,-10.2984734,-13.13327119,-0.245905958,-0.00097868,-0.014923687,0.991808281,0.791813601,0.543732805,-6.56E-05,-0.000888521,94517.01715,85117.73123,39783.25359,5.908829921,43.64374704,0.019252585,0.78,0.015017016,0.02110014,0.96681529,-8.27E-06,0.000708333,6.61E-06,-8.11E-06,0.000351397,-1.17E-08,-8.33E-06,-1.79E-07,2.57E-07,3.55E-06,1.70E-05,0.006863629,0.054874848,-6.66E-06,0.000446122,0.000545825,-6.45E-06,0.000197771,0.000591777,1.82E-07,-1.65E-06,-2.10E-05,1.77E-07,-6.89E-06,-3.49E-05,6.22E-05,-6.36E-05,1935,,585,1935,2340,570,0.003963043,-0.002522735,-0.002244325,-0.001802414,0.010955035,-0.005514248,0.002403117,-0.007316573,-0.007196654,-0.008836558,6.84568E+12,-0.029213778,-0.004086265,-0.000177301,-0.000254337,0.000317133,0.00034025,9.42E-05,-0.00071639,-0.000461854,0.000276254,0.000765444,0.000784408,0.000298428,0.000751647,-0.004025199,3.00E-05,-8.30E-05,240,540,735,0.420911015,4.39E-05,1.35E-06,0.899122215,8760.164426,0.90685239,0.017695365,0.020308755,2250,0.756364871,257.4775823,0.096947924,2713.355449,0.002034871,0.999166202,0.001462909,0.001921445,1950,-3.00E-17,1.79E-13,-4.45E-10,5.12E-07,-0.000320242,0.988010515,0.999090767,0.001437499,0.002006481,1950,0.970300596,0.722119822,0.999991372,35.30853916,2404.7347,14.99999998,0.939300376,0.013563741,0.016394208,2235,1725,570,,,,,,,,,,,4.383634589,1304268.463,4.512222827,1.11E-05,-0.020588373,,,,,,0.132428279,-9254.744115,-0.023738651,-7.95E-08,6.34E-06,,,,,,-0.010035355,1002.949646,0.00168376,8.81E-09,-1.78E-07,4.416374419,,0.006731399,,315,0.736130488,0.000351939,-2.07E-05
32,210412_MAPI_Devices,JV_PL_DF_MAPI_1sun_65C_60RH_air,YM18-XX,EP4,TRUE,TRUE,TRUE,FALSE,65,60,21,1,1,0.000861706,7.16E+17,4.02E+16,0.037990541,1.92E+16,7.05E+17,8.60E+16,0.699688045,37.39496029,79.17227506,14941.82154,0.696785714,120,1.151409648,4.3245E+14,9.72066E+14,0.48729891,259.6467605,34.18240514,223.9937746,-0.029651705,-0.31224657,-11.01497791,-1.337388383,-3.817493742,0.001811184,0.018789775,73999.23404,63178.6772,49134.37049,6.394777419,48.18449957,0.021440722,0.8,0.017152577,0.022658812,0.97574696,-3.40E-05,0.00039881,-2.03E-05,-1.42E-05,0.000170449,5.70E-07,-2.50E-05,-6.15E-08,4.19E-07,-4.76E-06,4.52E-06,0.000842863,0.037438174,-1.69E-05,0.000207541,-6.96E-05,-1.68E-05,3.25E-05,-0.000840764,4.00E-07,-7.84E-06,-1.37E-05,4.02E-07,-7.92E-06,-3.22E-05,-0.005236562,0.000624764,1275,,390,1275,,390,-0.006690005,-0.004825555,-0.000351576,-0.006452325,-0.006497098,-0.005614436,-0.001617111,-0.219245361,-0.601380974,-0.004809986,-3.20505E+11,-0.007300644,-0.006198219,-0.000972717,0.000643007,0.000555489,-0.000139806,0.000715957,0.000703205,0.000604339,0.00020297,-0.092326945,-0.194577831,0.000846465,0.000934438,0.000825312,0.000688755,0.000117263,360,360,240,0.663984852,0.000522622,3.62E-05,0.597133607,12790.30076,0.938075567,0.012185139,0.014198583,2250,0.850494717,134.8270685,0.111768338,1917.377596,0.002587473,0.999289299,0.00110941,0.001521099,1275,-2.85E-16,1.22E-12,-2.08E-09,1.63E-06,-0.000657483,0.986162693,0.998822655,0.001073441,0.001957789,1275,0.92669957,0.673035348,0.000776505,95.21860592,1967.22306,3000,0.97154347,0.007989429,0.009625093,2235,1065,375,4.608754187,442514.6634,0.596065612,2.19E-08,2.13E-06,12.86122422,505819.6014,1.811445514,2.34E-10,-0.02254489,8.252470029,63304.938,2.407511127,2.21E-08,-0.022542757,-0.00688441,-3529.177176,-0.002497761,-1.68E-12,1.69E-05,0.00334955,-442.6582526,-0.001876742,-1.52E-10,1.67E-05,0.000363725,326.7272228,0.000188157,1.77E-13,-3.98E-07,-0.003536524,23.22259439,0.000653065,1.75E-11,-3.98E-07,1.62226373,1.039853752,0.256486326,0.060334212,90,0.775809422,-0.00058226,-1.39E-05
33,210412_MAPI_Devices,JV_PL_DF_MAPI_1sun_75C_60RH_air,YM19-3,EP4,TRUE,TRUE,TRUE,TRUE,75,60,21,1,1,0.000854128,7.81E+17,3.92E+16,0.041160617,1.40E+16,7.78E+17,7.54E+16,-0.403105037,-1.57892894,-0.298358274,-1.399220603,0.617234142,120,1.15118128,2.1519E+14,4.89314E+14,0.459796055,326.1916918,46.7684218,521.7613998,-0.023864701,-0.320901011,-6.355349177,-0.881433296,2.11095598,0.00130193,0.014524375,69940.83111,60151.51515,44682.141,6.757897714,55.19193078,0.019977062,0.8,0.015981649,0.021626033,0.9620533,-2.32E-05,-0.000208333,-2.23E-05,-1.29E-05,0.000111729,3.83E-07,-5.16E-06,2.09E-07,2.70E-07,-3.56E-06,5.08E-06,0.002173779,0.00895403,-1.44E-05,0.000200987,-0.00033316,-1.43E-05,0.000102079,-0.000884566,2.94E-07,-8.66E-06,-5.22E-06,2.94E-07,-4.81E-06,1.40E-05,-0.005491062,0.000634491,285,,105,285,465,105,-0.006506271,-0.005819131,-0.003185534,-0.006683034,-0.006594335,-0.004720216,-0.001171639,-0.217509205,-5.957730786,-0.241900286,3.63229E+15,-0.007405954,-0.006020406,-0.001174376,0.000737191,0.000499811,-0.000278723,0.000681669,0.000736737,0.000594183,0.000137472,-0.013453184,-0.393347567,-0.014419539,-0.351008852,0.000864167,0.000565509,8.95E-05,450,105,180,0.638856306,0.003189173,6.29E-05,0.64209045,6464.954306,0.987989631,0.00302008,0.003750645,2250,0.752245606,575.739677,0.275663469,99836.81961,5.93E-05,0.988320786,0.003198072,0.003698577,1275,-1.21E-12,8.81E-10,-2.29E-07,2.59E-05,-0.001677936,0.999100108,0.995791911,0.00167923,0.002220089,1275,0.901971373,0.828815294,0.000542753,157.5816623,583.672575,3000,0.962710088,0.004868539,0.006608814,2235,285,105,0.230088408,154403.6249,0.090511398,1.64E-11,9.55E-06,34.25248526,194233.6979,1.535859829,2.23E-11,-0.021601259,34.02239685,39830.07303,1.445348431,5.88E-12,-0.021610811,0.247310433,-1121.35947,0.000660412,6.05E-14,1.43E-05,0.207395052,23.364948,0.006809551,4.30E-11,1.42E-05,0.003492916,20.54520747,3.05E-05,1.02E-14,-2.95E-07,0.005412133,-0.853301771,-0.000123174,-1.95E-12,-2.99E-07,1.789091538,1.782532199,0.492328531,0.381535783,45,0.768149223,-0.000732783,3.03E-06
34,210412_MAPI_Devices,JV_PL_DF_MAPI_1sun_75C_50RH_air,YM19-4,EP4,TRUE,TRUE,TRUE,TRUE,75,50,21,1,1,0.000848211,7.24E+17,3.92E+16,0.038737005,1.34E+16,7.19E+17,7.95E+16,-0.459397735,-1.557661853,-0.310552074,-1.180869454,0.664324435,120,1.151001582,2.97487E+14,5.14288E+14,0.479650853,407.2660355,128.0828243,665.8085262,-0.025714545,-0.323687263,-1.771585204,-6.01409035,10.56413286,0.000860777,0.008604594,89269.27517,79980.44488,44685.85031,6.07145255,45.85200261,0.019644257,0.7,0.01375098,0.022105523,0.96743856,-0.000189117,-0.00160119,-0.00014323,-0.000142375,0.000817327,-1.63E-06,-2.90E-05,-1.37E-06,-1.23E-05,8.13E-05,1.11E-05,0.00015273,0.012370411,-0.0001712,0.000628328,-0.005710234,-0.000169991,0.000595629,-0.002068117,-1.46E-05,4.04E-05,-0.000140017,-1.49E-05,2.46E-05,0.000122082,0.002186879,0.000563442,90,,45,90,150,45,0.00329876,0.005222922,0.000202869,0.014136128,0.003274112,0.004454453,-0.002895089,-0.022573584,-0.016242751,-0.050180209,-2.02253E+15,-0.060222169,0.018451932,0.004921471,0.000660854,-0.000537039,-0.000866326,-0.00169553,0.000663617,0.000243236,0.000533305,-0.001534551,0.00063924,-0.006105147,0.007792056,0.008551136,-0.002352768,-0.000552607,135,45,75,0.500573688,0.003753219,8.54E-05,1,691.4373107,0.939213842,0.007114981,0.009167235,2250,1,691.4373253,0.99999999,2851.057725,0.021329435,0.939213842,0.00711498,0.009167235,1275,-9.02E-10,2.12E-07,-1.72E-05,0.000553583,-0.007002153,1,1,1.63E-15,2.16E-15,1275,0.722945853,0.6,1.00E-10,199.973913,2000,3000,0.941680964,0.007152195,0.008979273,2235,90,45,3.676209814,162855.3777,0.053480142,1.92E-11,1.30E-05,128.786303,244585.6137,1.537146372,1.87E-11,-0.022087624,132.4625128,81730.23605,1.590626514,3.79E-11,-0.022100661,,,,,,264237.0948,39981.76675,-0.005057031,-9.87E-10,-0.019271973,,,,,,29358.63225,4538.937541,-0.000240553,2.13E-12,0.002175369,2.285381396,2.201751807,0.669976828,0.078394486,30,0.642997739,-0.002854449,0.000329123
